ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source
muru1273,Murupi,Papunesia,-5.0245,145.606,muru1273,mqw,barlowpacific
musa1265,Hember Avu,Papunesia,-4.70258,145.413,musa1265,mmi,barlowpacific
musa1266,Aisi,Papunesia,-5.37407,145.197,musa1266,mmq,barlowpacific
musi1241,Musi,Papunesia,-2.93987,103.945,musi1241,mui,googleuninum;numerals
muso1238,Musom,Papunesia,-6.53817,146.93,muso1238,msu,barlowpacific;numerals
muss1246,Mussau-Emira,Papunesia,-1.44105,149.624,muss1246,emi,abvd;barlowpacific;numerals
mutu1242,Mutu,Papunesia,-5.79405,148.014,mutu1242,tuc,abvd;barlowpacific;numerals
muyu1244,Muyuw,Papunesia,-9.195,152.731,muyu1244,myw,abvd;barlowpacific
mwat1237,Mwatebu,Papunesia,-10.0271,151.066,mwat1237,mwa,numerals
naas1242,Naasioi,Papunesia,-6.46022,155.632,naas1242,nas,barlowpacific;numerals
naba1256,Nabak,Papunesia,-6.42709,146.966,naba1256,naf,barlowpacific;numerals
nabi1239,Nabi-Metan,Papunesia,-3.52828,142.329,nabi1239,mty,barlowpacific
nafi1237,Nafi,Papunesia,-6.43306,146.815,nafi1237,srf,barlowpacific
nafr1241,Nafri,Papunesia,-2.65036,140.727,nafr1241,nxx,barlowpacific;numerals
nage1237,Nage,Papunesia,-8.70513,121.31,nage1237,nxe,barlowpacific;lexirumah;numerals
naii1241,Nai,Papunesia,-3.73034,141.273,naii1241,bio,barlowpacific;numerals
naka1262,Nakanai,Papunesia,-5.59931,150.888,naka1262,nak,abvd;barlowpacific;numerals
naka1263,Naka'ela,Papunesia,-2.85543,128.516,naka1263,nae,numerals
naka1264,Nakama,Papunesia,-6.41424,146.782,naka1264,nib,barlowpacific
naka1265,Nakai,Papunesia,-5.19377,140.512,naka1265,nkj,barlowpacific;numerals
nake1240,Nake,Papunesia,-5.09087,145.655,nake1240,nbk,barlowpacific
nakw1240,Nakwi,Papunesia,-4.27412,141.601,nakw1240,nax,numerals
nalc1240,Nalca,Papunesia,-4.26068,139.883,nalc1240,nlc,numerals
nali1244,Nalik,Papunesia,-2.94411,151.332,nali1244,nal,abvd;barlowpacific;numerals
nali1245,Nali,Papunesia,-2.14273,147.202,nali1245,nss,abvd;barlowpacific;numerals
nalo1235,Nalögo,Papunesia,-10.8,165.8,nalo1235,nlz,numerals
nama1266,Nama (Papua New Guinea),Papunesia,-8.66403,141.706,nama1266,nmx,numerals
nama1267,Namat,Papunesia,-8.827,141.641,nama1267,nkm,
nama1268,Namakura,Papunesia,-16.8979,168.569,nama1268,nmk,abvd;numerals
namb1293,Nambo,Papunesia,-8.74501,141.931,namb1293,ncm,barlowpacific;numerals
nami1256,Namia,Papunesia,-3.85538,141.788,nami1256,nnm,barlowpacific;numerals
nami1258,Namiae,Papunesia,-9.18089,148.166,nami1258,nvm,
naml1240,Namla,Papunesia,-3.58,140.66,naml1240,naa,barlowpacific
namo1246,Namo,Papunesia,-9.12416,141.824,namo1246,mxw,barlowpacific
namo1247,Namonuito,Papunesia,8.584627,149.685202,namo1247,nmt,numerals
namo1248,Namosi-Naitasiri-Serua,Papunesia,-18.5308,177.637,namo1248,bwb,numerals
namu1249,Namut-Nginamanu,Papunesia,-8.578948,120.975435,namu1249,,barlowpacific
nang1262,Nanggu,Papunesia,-10.7441,165.887,nang1262,ngr,abvd;numerals
nank1250,Nankina,Papunesia,-5.80804,146.464,nank1250,nnk,barlowpacific
nanu1240,Nanubae-Imangae,Papunesia,-4.71731,143.937,nanu1240,afk,barlowpacific
napu1241,Napu,Papunesia,-1.43707,120.338,napu1241,npy,barlowpacific;numerals
nara1263,Narango,Papunesia,-15.5259,167.047,nara1263,nrg,abvd;numerals
nara1264,Narak,Papunesia,-5.5591,144.754,nara1264,nac,barlowpacific
naro1251,Narom,Papunesia,4.42115,114.011,naro1251,nrm,barlowpacific
nasa1239,Nasal,Papunesia,-4.8652,103.5719,nasa1239,nsy,abvd;barlowpacific;numerals
nasa1240,Nasarian,Papunesia,-16.3497,167.414,nasa1240,nvh,abvd;numerals
nasv1234,Nasvang,Papunesia,-16.458173,167.639563,nasv1234,,abvd
nati1244,Nati,Papunesia,-16.468709,167.496054,nati1244,,abvd
natu1246,Natügu,Papunesia,-10.6771,165.835,natu1246,ntu,abvd;numerals
naue1237,Nauete,Papunesia,-8.70733,126.741,naue1237,nxa,abvd;barlowpacific;lexirumah;numerals
naun1237,Nauna,Papunesia,-2.21213,148.201,naun1237,ncn,abvd;barlowpacific;numerals
naur1243,Nauru,Papunesia,-0.52957,166.922,naur1243,nau,abvd;numerals
navu1237,Navut,Papunesia,-15.3169,166.798,navu1237,nsw,abvd;numerals
navw1234,Navwien,Papunesia,-16.502947,167.554419,navw1234,,abvd
nawa1258,Nawaru,Papunesia,-9.37935,148.237,nawa1258,nwr,barlowpacific
ndom1245,Ndom,Papunesia,-7.93553,138.019,ndom1245,nqm,barlowpacific
ndug1245,Nduga,Papunesia,-4.34043,138.411,ndug1245,ndx,barlowpacific;numerals
nede1245,Nedebang,Papunesia,-8.28776,124.192,nede1245,nec,barlowpacific;lexirumah
nege1240,Negeri Sembilan Malay,Eurasia,2.66503,102.291,nege1240,zmi,barlowpacific
neha1247,Nehan,Papunesia,-4.56875,154.2,neha1247,nsn,abvd;barlowpacific;numerals
nekg1240,Nekgini,Papunesia,-5.64364,146.253,nekg1240,nkg,barlowpacific
nekk1240,Nek,Papunesia,-6.37697,146.841,nekk1240,nif,barlowpacific;numerals
neko1240,Neko,Papunesia,-5.60034,146.306,neko1240,nej,barlowpacific
neku1237,Neku,Papunesia,-21.6524,165.578,neku1237,nek,abvd;numerals
neme1244,Neme,Papunesia,-8.44877,141.849,neme1244,nex,barlowpacific;numerals
nemi1240,Nemi,Papunesia,-20.6791,164.797,nemi1240,nem,abvd;numerals
nend1239,Nend,Papunesia,-5.04271,144.886,nend1239,anh,barlowpacific
neng1238,Nengone,Papunesia,-21.5305,167.964,neng1238,nen,abvd;numerals
nenn1238,Nen,Papunesia,-8.62183,142.032,nenn1238,nqn,numerals
nese1235,Nese,Papunesia,-15.952608,167.222769,nese1235,,abvd;numerals
nete1240,Nete,Papunesia,-5.02368,143.029,nete1240,net,barlowpacific
newc1244,New Caledonian Javanese,Papunesia,-22.3001,166.445,newc1244,jas,
ngad1261,Ngad'a,Papunesia,-8.79508,120.976,ngad1261,nxg,abvd;lexirumah;numerals
ngai1241,Ngaing,Papunesia,-5.6513,146.343,ngai1241,nnf,barlowpacific;numerals
ngaj1237,Ngaju,Papunesia,-1.58463,112.794,ngaj1237,nij,abvd;barlowpacific;numerals
ngal1298,Ngalum,Papunesia,-4.67682,141.03,ngal1298,szb,barlowpacific
ngal1300,Ngala,Papunesia,-4.26628,142.5,ngal1300,nud,barlowpacific
ngge1241,Nggem,Papunesia,-3.62735,139.011,ngge1241,nbq,numerals
ngka1235,Ngkontar Ngkolmpu,Papunesia,-8.87044,140.818,ngka1235,kcd,barlowpacific;numerals
ngul1236,Nguluwan,Papunesia,8.45,137.34,ngul1236,nuw,abvd
nias1242,Nias,Papunesia,0.90691,97.4961,nias1242,nia,abvd;barlowpacific;numerals
nigi1241,Nigilu,Papunesia,-4.45,142.55,nigi1241,,
niii1240,Nii,Papunesia,-5.763,144.518,niii1240,nii,barlowpacific
niks1238,Niksek,Papunesia,-4.82581,142.45,niks1238,gbe,barlowpacific
nila1244,Nila,Papunesia,-6.734956,129.512131,nila1244,nil,abvd;barlowpacific;lexirumah;numerals
nimi1240,Nimi,Papunesia,-6.34065,146.679,nimi1240,nis,barlowpacific
nimo1246,Nimoa,Papunesia,-11.2297,153.158,nimo1246,nmw,abvd;barlowpacific
nimo1247,Nimo,Papunesia,-4.3582,141.578,nimo1247,niw,barlowpacific
ning1273,Ningil,Papunesia,-3.49733,142.251,ning1273,niz,barlowpacific
ning1274,Ninggerum,Papunesia,-5.43194,141.158,ning1274,nxr,barlowpacific;numerals
ning1275,Ningera,Papunesia,-2.77145,141.454,ning1275,nby,barlowpacific
nini1235,Ninia Yali,Papunesia,-4.4737,139.39,nini1235,nlk,numerals
nips1240,Nipsan,Papunesia,-4.14421,139.753,nips1240,nps,numerals
nisa1239,Nisa-Anasi,Papunesia,-1.95386,137.6,nisa1239,njs,numerals
nisv1234,Nisvai,Papunesia,-16.41306,167.785556,nisv1234,,abvd
niti1249,Nitita,Papunesia,-16.2,167.46,niti1249,,abvd
niua1240,Niuafo'ou,Papunesia,-15.6014,-175.64,niua1240,num,abvd;numerals
niua1241,Niuatoputapu,Papunesia,-15.957686,-173.778333,niua1241,nkp,barlowpacific
niue1239,Niuean,Papunesia,-19.06,-169.86,niue1239,niu,abvd;numerals
nobo1238,Nobonob,Papunesia,-5.06952,145.712,nobo1238,gaw,barlowpacific;numerals
noku1237,Nokuku,Papunesia,-14.8974,166.603,noku1237,nkk,abvd;numerals
noma1262,Nomane,Papunesia,-6.30218,145.098,noma1262,nof,barlowpacific
nomu1240,Nomu,Papunesia,-6.10429,147.5,nomu1240,noh,barlowpacific
nort2828,North Moluccan Malay,Papunesia,-0.86437,128.323,nort2828,max,abvd;barlowpacific
nort2836,North Efate,Papunesia,-17.5774,168.375,nort2836,llp,abvd;numerals
nort2839,North Ambrym,Papunesia,-16.1741,168.14,nort2839,mmg,abvd;barlowpacific;numerals
nort2845,North Marquesan,Papunesia,-8.89412,-140.108,nort2845,mrq,abvd;numerals
nort2847,North Tanna,Papunesia,-19.3733,169.303,nort2847,tnn,abvd;numerals
nort2857,North Watut,Papunesia,-6.64084,146.218,nort2857,una,barlowpacific;numerals
nort2860,North Babar,Papunesia,-7.84311,129.743,nort2860,bcd,abvd;lexirumah;numerals
nort2864,Wemale,Papunesia,-3.05143,128.839,nort2864,weo,numerals
nort2867,North Nuaulu,Papunesia,-2.93154,129.277,nort2867,nni,
nort2875,Northern Alta,Papunesia,15.6913,121.454,nort2875,aqn,numerals
nort2877,Northern Kankanay,Papunesia,17.1057,120.786,nort2877,xnn,abvd;numerals
nort2883,Northern Catanduanes Bicolano,Papunesia,13.9032,124.27,nort2883,cts,barlowpacific
nort2885,Northern Subanen,Papunesia,8.5232,123.588,nort2885,stb,barlowpacific
nort2890,Northern Betsimisaraka Malagasy,Africa,-19.9184,48.812,nort2890,bmm,barlowpacific
nort2907,Northern One,Papunesia,-3.25535,142.006,nort2907,onr,numerals
nort2916,North Muyu,Papunesia,-5.55319,140.84,nort2916,kti,barlowpacific
nort2917,Momogo-Pupis-Irogo,Papunesia,-4.89854,138.405,nort2917,nks,barlowpacific
nort2918,North Awyu,Papunesia,-5.93647,140.068,nort2918,yir,
nort2920,North Tairora,Papunesia,-6.51563,145.959,nort2920,tbg,barlowpacific;numerals
nort2921,North Wahgi,Papunesia,-5.75356,144.804,nort2921,whg,barlowpacific
nort2930,Northeast Kiwai,Papunesia,-7.39215,144.667,nort2930,kiw,barlowpacific;numerals
nort2994,Northern Roglai,Eurasia,12.1967,108.849,nort2994,rog,abvd;numerals
nort3262,Northern Tidung,Papunesia,5.8606,117.5455,nort3262,ntd,barlowpacific;numerals
nots1237,Notsi,Papunesia,-3.0557,151.661,nots1237,ncf,barlowpacific;numerals
nucl1452,Mombum,Papunesia,-8.27141,138.773,nucl1452,mso,barlowpacific
nucl1453,Walio,Papunesia,-4.41234,142.231,nucl1453,wla,barlowpacific
nucl1454,Yawa,Papunesia,-1.77196,136.263,nucl1454,yva,barlowpacific;numerals
nucl1458,Monumbo,Papunesia,-4.2717,144.95,nucl1458,mxk,barlowpacific
nucl1460,Madurese,Papunesia,-7.0,113.0,nucl1460,mad,abvd;googleuninum;numerals
nucl1593,Kwomtari,Papunesia,-3.50718,141.488,nucl1593,kwo,barlowpacific;numerals
nucl1594,Mairasi,Papunesia,-3.4511,134.071,nucl1594,zrs,barlowpacific;numerals
nucl1595,Kwerba,Papunesia,-2.2137,138.486,nucl1595,kwe,barlowpacific;numerals
nucl1620,Wahgi,Papunesia,-6.11629,144.665,nucl1620,wgi,barlowpacific
nucl1622,Marind,Papunesia,-8.15651,140.009,nucl1622,mrz,barlowpacific;numerals
nucl1630,Barai,Papunesia,-9.46246,147.899,nucl1630,bbb,barlowpacific;numerals
nucl1632,Sentani,Papunesia,-2.6013,140.512,nucl1632,set,barlowpacific;numerals
nucl1633,Nimboran,Papunesia,-2.5803,140.179,nucl1633,nir,barlowpacific;numerals
nucl1634,Skou,Papunesia,-2.64378,140.902,nucl1634,skv,barlowpacific
nukk1240,Nuk,Papunesia,-6.40741,146.875,nukk1240,noc,barlowpacific
nukn1238,Nukna,Papunesia,-6.0177,146.969,nukn1238,klt,barlowpacific;numerals
nuku1258,Nukumanu,Papunesia,-4.576321,159.48537,nuku1258,nuq,abvd;barlowpacific;numerals
nuku1259,Nukuria,Papunesia,-3.40038,154.731,nuku1259,nur,abvd;barlowpacific;numerals
nuku1260,Nukuoro,Papunesia,3.84,154.975,nuku1260,nkr,abvd;numerals
numa1254,Numanggang,Papunesia,-6.39311,146.719,numa1254,nop,barlowpacific;numerals
numb1247,Numbami,Papunesia,-7.52806,147.298,numb1247,sij,abvd;barlowpacific;numerals
nume1241,Nume,Papunesia,-14.230149,167.593474,nume1241,tgs,abvd;numerals
nume1242,Numee,Papunesia,-22.2689,166.705,nume1242,kdk,abvd;numerals
nusa1245,Nusa Laut,Papunesia,-3.67727,128.776,nusa1245,nul,barlowpacific;numerals
nyal1254,Belep,Papunesia,-19.72,163.66,nyal1254,yly,abvd;numerals
nyin1250,Nyindrou,Papunesia,-2.1143,146.627,nyin1250,lid,abvd;barlowpacific;numerals
obok1239,Obokuitai,Papunesia,-2.88029,137.924,obok1239,afz,numerals
obom1235,Obo Manobo,Papunesia,7.29141,125.09,obom1235,obo,numerals
odia1239,Odiai,Papunesia,-3.82276,141.336,odia1239,bhf,barlowpacific;numerals
odoo1238,Odoodee,Papunesia,-6.59222,142.486,odoo1238,kkc,numerals
ogea1238,Ogea,Papunesia,-5.37766,145.71,ogea1238,eri,barlowpacific
oira1263,Oirata,Papunesia,-8.09044,127.201,oira1263,oia,abvd;lexirumah;numerals
okol1241,Okolod,Papunesia,4.53989,115.753,okol1241,kqv,barlowpacific;numerals
oksa1245,Oksapmin,Papunesia,-5.20797,142.177,oksa1245,opm,barlowpacific;numerals
oldm1243,Old Malay,Papunesia,-0.648259,103.353479,oldm1243,,barlowpacific
oloo1241,Olo,Papunesia,-3.2929,142.131,oloo1241,ong,barlowpacific
omie1241,Ömie,Papunesia,-9.03136,148.107,omie1241,aom,barlowpacific
onin1245,Onin,Papunesia,-2.75976,132.062,onin1245,oni,barlowpacific;lexirumah;numerals
onjo1240,Onjob,Papunesia,-9.31824,149.121,onjo1240,onj,barlowpacific
onob1238,Onobasulu,Papunesia,-6.30876,142.776,onob1238,onn,barlowpacific;numerals
onoo1246,Ono,Papunesia,-6.19223,147.579,onoo1246,ons,barlowpacific;numerals
onto1237,Luangiua,Papunesia,-5.49029,159.701,onto1237,ojv,abvd;numerals
ooku1235,Ooku,Papunesia,-10.13509,149.100566,ooku1235,,barlowpacific
opao1240,Opao,Papunesia,-7.85988,145.751,opao1240,opo,barlowpacific;numerals
oran1258,Orang Kanaq,Eurasia,1.88296,104.008,oran1258,orn,barlowpacific
oran1259,Orang Seletar,Eurasia,1.45841,103.766,oran1259,ors,barlowpacific
orko1234,Orkon-Fanbak,Papunesia,-16.210501,168.212109,orko1234,fnb,abvd;barlowpacific
ormu1248,Ormu,Papunesia,-2.51361,140.6015,ormu1248,orz,barlowpacific;numerals
oroh1237,Oroha,Papunesia,-9.7386,161.513,oroh1237,ora,abvd;numerals
orok1267,Orokolo,Papunesia,-7.81309,145.34,orok1267,oro,barlowpacific
orok1269,Orokaiva,Papunesia,-8.79019,148.09,orok1269,okv,barlowpacific;numerals
orow1242,Orowe,Papunesia,-21.6269,165.473,orow1242,bpk,abvd;numerals
orya1242,Orya,Papunesia,-2.76483,139.89,orya1242,ury,barlowpacific;numerals
osin1237,Osing,Papunesia,-8.25262,114.292,osin1237,osi,numerals
otda1235,Ot Danum,Papunesia,-0.3955,113.469,otda1235,otd,abvd;barlowpacific;numerals
ouma1237,Ouma,Papunesia,-10.2288,149.101,ouma1237,oum,numerals
oung1239,Ounge,Papunesia,-6.36069,155.708,oung1239,oue,
owaa1237,Owa,Papunesia,-10.82553,162.30467,owaa1237,stn,abvd;numerals
owen1244,Oweina,Papunesia,-6.70452,145.817,owen1244,wsr,
owin1240,Owiniga,Papunesia,-4.47476,141.697,owin1240,owi,barlowpacific;numerals
oyao1237,Oya'oya,Papunesia,-10.5392,150.658,oyao1237,oyy,abvd;numerals
paaf1237,Pááfang,Papunesia,8.610194,152.240167,paaf1237,pfa,numerals
paam1238,Paama,Papunesia,-16.47548,168.23693,paam1238,pma,abvd;numerals
pado1242,Padoe,Papunesia,-2.60642,121.236,pado1242,pdo,abvd
pagi1244,Pagi,Papunesia,-3.04649,141.246,pagi1244,pgi,barlowpacific
pagu1249,Pagu,Papunesia,1.2134,127.78,pagu1249,pgu,barlowpacific;numerals
pahi1246,Pahi,Papunesia,-3.79935,142.299,pahi1246,lgt,barlowpacific
paic1239,Paicî,Papunesia,-21.096,165.15,paic1239,pri,abvd;numerals
paiw1248,Paiwan,Papunesia,22.3271,120.806,paiw1248,pwn,abvd;numerals
pakt1239,Pak-Tong,Papunesia,-2.05269,147.767,pakt1239,pkg,abvd;barlowpacific;numerals
paku1239,Paku,Papunesia,-1.9063,115.087,paku1239,pku,numerals
pala1344,Palauan,Papunesia,7.34138,134.476678,pala1344,pau,abvd;numerals
pall1244,Pal,Papunesia,-4.756,145.24,pall1244,abw,barlowpacific
palu1252,Palu'e,Papunesia,-8.32877,121.718,palu1252,ple,abvd;lexirumah;numerals
palu1253,Paluan,Papunesia,5.02715,116.346,palu1253,plz,barlowpacific;numerals
pamo1252,Pamona,Papunesia,-1.62663,121.268,pamo1252,pmf,abvd;barlowpacific;numerals
pamo1253,Pamosu,Papunesia,-4.69874,145.288,pamo1253,hih,barlowpacific;numerals
pamp1243,Pampanga,Papunesia,14.9603,120.502,pamp1243,pam,abvd;googleuninum;numerals
pamp1244,Pamplona Atta,Papunesia,18.4738,121.3,pamp1244,att,abvd;numerals
pana1303,Panasuan,Papunesia,-2.24049,119.65,pana1303,psn,numerals
panc1247,Pancana,Papunesia,-5.29587,122.968,panc1247,pnp,lexirumah;numerals
pang1290,Pangasinan,Papunesia,15.9377,120.365,pang1290,pag,abvd;googleuninum;numerals
pang1291,Pangutaran Sama,Papunesia,6.27167,120.536,pang1291,slm,abvd;numerals
pani1258,Panim,Papunesia,-5.21388,145.752,pani1258,pnr,barlowpacific;numerals
pann1239,Pannei,Papunesia,-3.21973,119.191,pann1239,pnc,
papa1265,Papapana,Papunesia,-5.92283,155.289,papa1265,ppn,barlowpacific;numerals
papa1268,Papar,Papunesia,5.57378,115.58,papa1268,dpp,barlowpacific;numerals
papa1269,Papasena,Papunesia,-2.87535,138.605,papa1269,pas,numerals
papi1255,Papi,Papunesia,-4.4725,142.011,papi1255,ppe,barlowpacific
papo1239,Papora-Hoanya,Papunesia,24.324,120.577,papo1239,ppu,abvd
papu1250,Papuan Malay,Papunesia,-2.53482,139.651,papu1250,pmy,barlowpacific;numerals
papu1251,Papuma,Papunesia,-1.77301,135.907,papu1251,ppm,numerals
para1306,Paranan,Papunesia,17.0,122.372,para1306,prf,barlowpacific;numerals
para1307,Parawen,Papunesia,-5.0112,145.418,para1307,prw,barlowpacific
pare1271,Pare,Papunesia,-6.46878,141.658,pare1271,ppt,barlowpacific
pasi1259,Pasi,Papunesia,-3.95195,142.307,pasi1259,psq,
pass1247,Pass Valley Yali,Papunesia,-3.76869,139.26,pass1247,yac,
pata1260,Patani,Papunesia,0.34096,128.634,pata1260,ptn,barlowpacific;numerals
pate1247,Patep,Papunesia,-6.91988,146.639,pate1247,ptp,abvd;barlowpacific;numerals
patp1243,Patpatar,Papunesia,-3.74711,152.493,patp1243,gfk,abvd;barlowpacific;numerals
patt1249,Kelantan-Pattani Malay,Eurasia,6.38148,101.41,patt1249,mfa,barlowpacific
paul1238,Paulohi,Papunesia,-3.25404,128.779,paul1238,plh,abvd;barlowpacific
pauw1243,Pauwi,Papunesia,-1.65,137.8,pauw1243,,barlowpacific
pawa1255,Pawaia,Papunesia,-6.88021,145.081,pawa1255,pwa,barlowpacific
payn1244,Manat,Papunesia,-4.94303,144.879,payn1244,pmr,barlowpacific;numerals
peii1238,Pei,Papunesia,-4.43974,142.247,peii1238,ppq,barlowpacific
peka1242,Pekal,Papunesia,-3.02248,101.691,peka1242,pel,numerals
pele1245,Pele-Ata,Papunesia,-5.58045,151.05,pele1245,ata,barlowpacific;numerals
penc1239,Penchal,Papunesia,-2.29891,147.81,penc1239,pek,barlowpacific
pend1242,Pendau,Papunesia,-0.11396,119.862,pend1242,ums,barlowpacific;numerals
penr1237,Māngarongaro,Papunesia,-9.082238,-157.922908,penr1237,pnh,abvd;numerals
pera1256,Peranakan Indonesian,Papunesia,-7.982,112.619,pera1256,pea,barlowpacific
pera1257,Perai,Papunesia,-7.62349,126.576,pera1257,wet,abvd;lexirumah;numerals
peta1245,Petats,Papunesia,-5.34068,154.593,peta1245,pex,barlowpacific;numerals
piam1242,Piamatsina,Papunesia,-14.9959,166.738,piam1242,ptr,abvd;numerals
piam1243,Piame,Papunesia,-4.85835,142.784,piam1243,pin,barlowpacific
pije1237,Pije,Papunesia,-20.7824,164.942,pije1237,piz,abvd;numerals
pile1238,Vaeakau-Taumako,Papunesia,-10.173335,166.247188,pile1238,piv,abvd;numerals
pina1252,Pinai-Hagahai,Papunesia,-5.12624,144.137,pina1252,pnn,barlowpacific;numerals
ping1243,Pingelapese,Papunesia,6.20743,160.711,ping1243,pif,abvd;numerals
piuu1237,Piu,Papunesia,-6.96694,146.455,piuu1237,pix,barlowpacific
plat1254,Plateau Malagasy,Africa,-19.5907,47.1211,plat1254,plt,abvd;barlowpacific;wold;numerals
pode1237,Podena,Papunesia,-2.20572,139.456,pode1237,pdn,
pohn1238,Pohnpeian,Papunesia,6.87212,158.223,pohn1238,pon,abvd;numerals
poll1238,Pollapese,Papunesia,7.638875,149.428723,poll1238,,
polo1242,Polonombauk,Papunesia,-15.4653,167.09,polo1242,plb,abvd;numerals
pomm1237,Pom,Papunesia,-1.64224,135.619,pomm1237,pmo,abvd;barlowpacific;numerals
pona1250,Ponam,Papunesia,-1.91705,146.887,pona1250,ncc,abvd;barlowpacific;numerals
pono1240,Ponosakan,Papunesia,0.91716,124.712,pono1240,pns,abvd;numerals
poro1253,Porohanon,Papunesia,10.6726,124.454,poro1253,prh,barlowpacific
port1285,Port Sandwich,Papunesia,-16.4952,167.78,port1285,psw,abvd;numerals
port1286,Daakie,Papunesia,-16.3083,168.046,port1286,ptv,abvd;numerals
pouy1238,Pouye,Papunesia,-3.72704,141.864,pouy1238,bye,barlowpacific;numerals
puar1240,Puare,Papunesia,-2.90121,141.715,puar1240,pux,barlowpacific
pudt1235,Pudtol Atta,Papunesia,18.2112,121.379,pudt1235,atp,barlowpacific
puka1242,Pukapuka,Papunesia,-10.91,-165.83,puka1242,pkp,abvd;numerals
puka1244,Pukaunu,Papunesia,-8.405661,122.690759,puka1244,,
pula1267,Pulabu,Papunesia,-5.59558,145.738,pula1267,pup,barlowpacific
pulu1242,Puluwatese,Papunesia,7.35695,149.2005,pulu1242,puw,abvd;numerals
puna1266,Punan Tubu,Papunesia,2.86972,116.26,puna1266,puj,numerals
puna1267,Punan Aput,Papunesia,1.38035,116.089,puna1267,pud,numerals
puna1268,Punan Merah,Papunesia,0.50763,115.588,puna1268,puf,
puna1275,Punan Bah-Biau,Papunesia,2.27377,113.156,puna1275,pna,barlowpacific;numerals
puna1278,Punan Batu 1,Papunesia,2.65327,113.93,puna1278,pnm,barlowpacific
pura1253,Puragi,Papunesia,-2.05779,132.304,pura1253,pru,barlowpacific;lexirumah;numerals
pura1257,Purari,Papunesia,-7.59133,145.036,pura1257,iar,barlowpacific;numerals
puyu1239,Puyuma,Papunesia,22.643,120.996,puyu1239,pyu,abvd;barlowpacific;numerals
pwaa1237,Pwaamei,Papunesia,-20.8442,164.77,pwaa1237,pme,abvd
pwap1237,Pwapwa,Papunesia,-20.8133,164.556,pwap1237,pop,abvd;numerals
pyuu1245,Pyu,Papunesia,-4.45003,141.018,pyuu1245,pby,barlowpacific
qaqe1238,Qaqet,Papunesia,-4.45258,151.702,qaqe1238,byx,barlowpacific;numerals
rade1240,Rade,Eurasia,12.979,108.41,rade1240,rad,abvd;numerals
raha1237,Rahambuu,Papunesia,-3.24627,121.059,raha1237,raz,abvd
raja1254,Rajah Kabunsuwan Manobo,Papunesia,8.2934,126.266,raja1254,mqk,barlowpacific
rajo1237,Rajong,Papunesia,-8.658096,120.874418,rajo1237,rjg,
raka1237,Rakahanga-Manihiki,Papunesia,-10.03,-161.09,raka1237,rkh,abvd;barlowpacific
ramo1244,Ramoaaina,Papunesia,-4.17306,152.451,ramo1244,rai,abvd;barlowpacific;numerals
ramo1245,Ramopa,Papunesia,-5.97015,154.9,ramo1245,kjx,barlowpacific
ramp1243,Rampi,Papunesia,-2.1399,120.356,ramp1243,lje,numerals
raoo1244,Rao,Papunesia,-4.85243,144.511,raoo1244,rao,barlowpacific
rapa1244,Rapanui,Papunesia,-27.113,-109.342,rapa1244,rap,abvd;ids;numerals
rapa1245,Mangaia-Old Rapa,Papunesia,-27.6304,-144.338,rapa1245,ray,abvd;numerals
rapo1238,Rapoisi,Papunesia,-5.78724,154.834,rapo1238,kyx,barlowpacific
rapt1240,Rapting,Papunesia,-4.99351,145.671,rapt1240,rpt,barlowpacific
rara1235,Rara Bakati',Papunesia,1.27026,109.539,rara1235,lra,barlowpacific
raro1241,Southern Cook Island Maori,Papunesia,-21.23,-159.78,raro1241,rar,abvd;numerals
rasa1243,Rasawa,Papunesia,-2.37609,136.352,rasa1243,rac,numerals
rata1244,Ratahan,Papunesia,1.07592,124.858,rata1244,rth,barlowpacific;numerals
rata1245,Ratagnon,Papunesia,12.2785,121.187,rata1245,btn,abvd
rawa1267,Rawa,Papunesia,-5.83155,145.937,rawa1267,rwo,barlowpacific;numerals
rawo1244,Rawo,Papunesia,-2.84201,141.603,rawo1244,rwa,barlowpacific
reja1240,Rejang,Papunesia,-3.33056,102.434,reja1240,rej,abvd;numerals
reja1241,Rejang Kayan,Papunesia,2.71903,114.169,reja1241,ree,abvd
rema1238,Rema,Papunesia,-8.41526,141.034,rema1238,bow,
remb1250,Rembong-Wangka,Papunesia,-8.53361,120.973,remb1250,reb,lexirumah;numerals
remo1247,Hatang Kayi,Papunesia,14.6254,121.453,remo1247,agv,abvd;numerals
remp1241,Rempi,Papunesia,-5.02487,145.782,remp1241,rmp,barlowpacific
remu1237,Remun,Papunesia,1.26305,110.82,remu1237,lkj,
renn1242,Rennell-Bellona,Papunesia,-11.6237,160.265,renn1242,mnv,abvd;numerals
rera1240,Rerau,Papunesia,-5.51361,145.716,rera1240,rea,barlowpacific
rere1240,Rerep,Papunesia,-16.2934,167.651,rere1240,pgk,abvd;numerals
rett1240,Reta,Papunesia,-8.22481,124.36,rett1240,ret,lexirumah;numerals
rian1263,Riantana,Papunesia,-7.50746,138.484,rian1263,ran,barlowpacific
ribu1241,Ribun,Papunesia,0.32189,110.207,ribu1241,rir,numerals
ring1244,Ringgou,Papunesia,-10.5515,123.311,ring1244,rgu,barlowpacific;lexirumah
riri1237,Ririo,Papunesia,-6.88927,156.92,riri1237,rri,abvd;numerals
riun1237,Riung,Papunesia,-8.60342,121.122,riun1237,riu,barlowpacific
